sent_id,tokens,entities,relations
25157724_s15,5,0,0
20221103_160_s0,23,5,3
20221103_50_s0,41,6,2
20221103_145_s0,40,5,1
18639239_s0,5,2,1
18639239_s1,19,7,5
18639239_s2,11,2,0
18639239_s3,28,7,3
18639239_s4,29,4,0
18639239_s5,13,2,1
18639239_s6,20,1,0
18639239_s7,16,0,0
18639239_s8,42,3,0
18639239_s9,19,3,1
18639239_s10,17,2,1
18639239_s11,16,4,3
18639239_s12,22,0,0
29320917_s0,9,3,2
29320917_s1,20,3,0
29320917_s2,22,5,2
29320917_s3,31,3,1
29320917_s4,23,4,2
29320917_s5,59,12,4
29320917_s6,9,3,1
29320917_s7,16,3,2
20221103_73_s0,29,5,1
20221103_24_s0,18,4,2
27856392_s0,10,3,0
27856392_s1,15,3,1
27856392_s2,25,4,0
27856392_s3,23,3,1
27856392_s4,12,1,0
27856392_s5,27,3,0
27856392_s6,27,3,0
27856392_s7,36,5,0
20221103_20_s0,42,8,3
19700006_s0,1,1,0
19700006_s1,20,2,1
19700006_s2,27,4,0
19700006_s3,8,2,0
19700006_s4,21,2,0
19700006_s5,24,5,1
19700006_s6,26,5,4
19700006_s7,22,5,3
19700006_s8,52,7,2
19700006_s9,20,2,0
36073706_s0,24,5,1
36073706_s1,24,2,0
36073706_s2,33,3,1
36073706_s3,24,0,0
36073706_s4,33,4,1
36073706_s5,18,2,0
36073706_s6,33,5,0
36073706_s7,29,5,5
36073706_s8,23,3,1
36073706_s9,26,7,9
36073706_s10,25,4,2
36073706_s11,34,2,0
16960576_s0,6,2,0
16960576_s1,30,4,0
16960576_s2,27,5,5
16960576_s3,57,7,2
27706475_s0,15,3,1
27706475_s1,11,3,3
27706475_s2,22,2,0
27706475_s3,24,3,0
27706475_s4,34,4,0
27706475_s5,32,5,0
27706475_s6,14,0,0
27706475_s7,41,12,0
27706475_s8,27,3,0
27706475_s9,14,2,0
27706475_s10,6,1,0
27706475_s11,15,3,0
27706475_s12,111,29,1
27706475_s13,29,6,4
27706475_s14,37,5,1
27706475_s15,35,4,2
26085274_s0,7,2,1
26085274_s1,17,4,5
26085274_s2,24,6,7
26085274_s3,33,3,2
26085274_s4,23,4,2
26085274_s5,27,4,1
26085274_s6,27,4,2
26085274_s7,32,4,2
20221122_11_s0,67,19,10
20221122_5_s0,30,8,2
26711676_s0,13,3,0
26711676_s1,38,6,9
26711676_s2,27,4,2
26711676_s3,25,4,3
26711676_s4,22,2,0
20221122_102_s0,27,5,3
20221122_62_s0,16,5,3
36573969_s0,4,1,0
36573969_s1,24,3,1
36573969_s2,24,6,5
36573969_s3,30,9,4
36573969_s4,15,5,7
36573969_s5,28,4,3
36573969_s6,17,2,1
36573969_s7,6,3,2
36573969_s8,29,10,24
36573969_s9,50,12,1
36573969_s10,66,10,2
36573969_s11,30,6,0
36573969_s12,24,4,0
36573969_s13,20,7,10
20221122_180_s0,59,5,0
23663952_s0,7,1,0
23663952_s1,20,3,2
23663952_s2,68,11,1
23663952_s3,29,4,2
23663952_s4,35,6,3
23663952_s5,40,5,2
23663952_s6,29,3,1
23663952_s7,31,4,0
20221103_38_s0,35,10,9
27650773_s0,14,4,0
27650773_s1,22,3,2
27650773_s2,26,9,6
27650773_s3,15,2,0
27650773_s4,30,6,0
27650773_s5,15,2,1
27650773_s6,44,2,1
27650773_s7,30,2,0
35289876_s0,15,4,2
35289876_s1,33,7,15
35289876_s2,43,10,3
35289876_s3,18,3,0
35289876_s4,17,3,3
35289876_s5,35,9,5
35289876_s6,20,2,0
35289876_s7,11,1,0
35289876_s8,35,10,6
35289876_s9,27,6,2
27189265_s0,2,1,0
27189265_s1,20,6,9
27189265_s2,23,7,6
27189265_s3,11,1,0
27189265_s4,25,2,1
27189265_s5,40,4,3
27189265_s6,16,2,1
27189265_s7,10,3,0
27189265_s8,17,1,0
27189265_s9,18,3,1
27189265_s10,16,2,0
27189265_s11,16,3,0
27189265_s12,9,0,0
20221122_36_s0,43,12,13
25499035_s0,15,3,0
25499035_s1,35,7,1
25499035_s2,34,7,2
25499035_s3,24,1,0
25499035_s4,34,5,1
25499035_s5,36,2,1
25499035_s6,21,3,1
25499035_s7,11,2,0
25499035_s8,34,5,0
20221103_11_s0,39,8,2
20221103_59_s0,24,7,5
35732730_s0,34,9,7
35732730_s1,18,3,1
35732730_s2,33,3,2
35732730_s3,23,1,0
35732730_s4,15,2,1
35732730_s5,46,7,6
35732730_s6,35,7,0
20221122_109_s0,30,7,3
25866524_s0,11,3,1
25866524_s1,24,5,1
25866524_s2,16,5,2
25866524_s3,21,4,1
25866524_s4,11,1,0
25866524_s5,22,5,1
25866524_s6,17,3,0
25866524_s7,13,2,0
25866524_s8,39,18,15
25866524_s9,19,4,0
25866524_s10,18,4,1
25866524_s11,32,10,9
25866524_s12,15,3,2
20221103_138_s0,27,6,0
20221103_140_s0,61,5,1
16860895_s0,11,3,0
16860895_s1,28,5,2
16860895_s2,17,2,1
16860895_s3,41,5,2
16860895_s4,20,3,2
16860895_s5,22,5,4
16860895_s6,15,2,0
16860895_s7,16,2,1
30054261_s0,18,5,0
30054261_s1,16,3,3
30054261_s2,17,0,0
30054261_s3,29,4,1
30054261_s4,19,1,0
30054261_s5,28,3,0
30054261_s6,35,5,1
30054261_s7,33,5,1
30054261_s8,17,2,0
30054261_s9,8,0,0
27918562_s0,8,2,1
27918562_s1,25,5,0
27918562_s2,25,5,0
27918562_s3,42,6,4
27918562_s4,35,2,0
27918562_s5,20,1,0
27918562_s6,12,1,0
27918562_s7,30,2,0
26360286_s0,16,4,0
26360286_s1,17,3,1
26360286_s2,16,1,0
26360286_s3,18,3,1
26360286_s4,33,5,0
26360286_s5,19,4,0
26360286_s6,20,4,1
26360286_s7,33,7,1
26360286_s8,17,2,0
26360286_s9,24,5,3
26360286_s10,24,4,1
26360286_s11,17,3,1
18064038_s0,7,3,0
18064038_s1,21,6,5
18064038_s2,30,3,1
18064038_s3,24,4,1
18064038_s4,28,5,0
21159375_s0,36,9,2
21159375_s1,28,4,0
21159375_s2,27,4,0
21159375_s3,11,2,0
21159375_s4,33,7,0
21159375_s5,5,0,0
21159375_s6,27,4,3
21159375_s7,8,0,0
21159375_s8,40,2,0
21159375_s9,42,8,1
21159375_s10,42,7,1
21159375_s11,26,5,0
21159375_s12,7,2,0
21159375_s13,24,4,1
21159375_s14,4,0,0
20221122_21_s0,27,7,9
17290062_s0,59,13,6
17290062_s1,32,6,0
17290062_s2,53,9,1
17290062_s3,40,7,1
17290062_s4,32,5,0
20221103_105_s0,36,6,3
20221122_96_s0,24,5,3
20221103_62_s0,33,5,3
16767099_s0,11,3,2
16767099_s1,17,6,4
16767099_s2,24,6,3
16767099_s3,23,4,2
16767099_s4,14,4,0
16767099_s5,35,5,3
16767099_s6,8,2,1
16767099_s7,21,4,2
16767099_s8,24,4,2
16767099_s9,15,3,2
20221103_170_s0,19,4,2
35396579_s0,11,3,2
35396579_s1,16,3,2
35396579_s2,42,10,5
35396579_s3,26,4,2
35396579_s4,34,11,3
35396579_s5,28,5,0
35396579_s6,10,2,0
35396579_s7,36,5,1
35396579_s8,26,4,1
20221122_60_s0,22,6,5
20221122_97_s0,36,5,0
20221122_88_s0,37,7,7
20221103_92_s0,32,5,1
26359905_s0,10,5,0
26359905_s1,19,4,1
26359905_s2,20,3,1
26359905_s3,27,3,0
26359905_s4,18,1,0
26359905_s5,28,2,0
26359905_s6,22,2,0
26359905_s7,21,3,0
7433978_s0,28,6,3
7433978_s1,12,2,0
7433978_s2,10,2,0
7433978_s3,25,3,1
20037593_s0,8,2,1
20037593_s1,12,3,2
20037593_s2,32,7,3
20037593_s3,30,7,5
20037593_s4,34,8,7
20037593_s5,41,8,4
20037593_s6,24,5,3
20037593_s7,31,5,2
34696940_s0,10,2,0
34696940_s1,27,3,2
34696940_s2,14,2,0
34696940_s3,28,4,0
34696940_s4,5,0,0
34696940_s5,27,6,1
34696940_s6,15,3,0
34696940_s7,19,1,0
34696940_s8,26,3,2
34696940_s9,20,3,2
34696940_s10,35,5,3
34696940_s11,27,5,5
32090785_s0,21,5,2
32090785_s1,16,5,6
32090785_s2,20,0,0
32090785_s3,34,10,3
32090785_s4,28,5,0
32090785_s5,40,8,6
32090785_s6,45,11,10
32090785_s7,18,3,1
32090785_s8,42,6,4
32090785_s9,16,3,2
32090785_s10,14,2,0
28185672_s0,39,9,5
28185672_s1,16,3,1
28185672_s2,46,8,0
28185672_s3,51,6,0
28185672_s4,55,5,1
28185672_s5,15,1,0
28185672_s6,8,0,0
28185672_s7,78,6,0
28185672_s8,16,3,0
28185672_s9,27,8,16
28185672_s10,44,9,0
28185672_s11,15,2,0
28185672_s12,17,3,2
28185672_s13,4,0,0
33181098_s0,17,4,1
33181098_s1,20,3,2
33181098_s2,23,3,1
33181098_s3,62,7,0
33181098_s4,30,3,0
33181098_s5,14,2,0
33181098_s6,18,3,0
33181098_s7,19,3,0
33181098_s8,27,6,1
33181098_s9,73,12,2
33181098_s10,10,4,0
33181098_s11,15,2,0
33181098_s12,28,3,0
33181098_s13,28,4,0
33181098_s14,23,4,1
33181098_s15,22,3,1
33181098_s16,25,4,2
33181098_s17,15,2,0
33181098_s18,6,0,0
30522980_s0,29,7,4
30522980_s1,43,9,4
30522980_s2,19,4,0
30522980_s3,22,10,0
30522980_s4,74,13,0
30522980_s5,8,2,0
30522980_s6,24,5,2
30522980_s7,22,5,0
30522980_s8,13,0,0
30522980_s9,32,2,0
30522980_s10,20,1,0
20221122_0_s0,39,8,11
34416760_s0,13,4,2
34416760_s1,14,4,2
34416760_s2,11,1,0
34416760_s3,20,4,1
34416760_s4,9,0,0
34416760_s5,30,4,0
34416760_s6,14,1,0
34416760_s7,16,3,2
34416760_s8,32,6,3
34416760_s9,34,7,2
16873667_s0,9,3,2
16873667_s1,26,9,8
16873667_s2,24,5,2
16873667_s3,12,3,2
16873667_s4,26,3,1
16145540_s0,18,3,2
16145540_s1,26,5,2
16145540_s2,52,7,2
16145540_s3,13,3,1
16145540_s4,25,3,0
16145540_s5,22,3,0
16145540_s6,8,2,0
16145540_s7,20,1,0
16145540_s8,20,2,0
16145540_s9,29,3,0
16145540_s10,14,2,1
16145540_s11,16,1,0
16145540_s12,20,3,1
16145540_s13,10,1,0
16145540_s14,11,4,3
16145540_s15,17,2,0
16145540_s16,34,3,2
16145540_s17,12,2,0
16145540_s18,34,5,4
20221103_82_s0,17,3,2
20221103_117_s0,29,3,1
24315484_s0,10,3,2
24315484_s1,24,5,9
24315484_s2,24,6,7
24315484_s3,27,8,6
24315484_s4,16,4,2
24315484_s5,31,8,5
24315484_s6,30,7,2
30712879_s0,12,4,0
30712879_s1,14,2,1
30712879_s2,33,3,0
30712879_s3,40,14,1
30712879_s4,7,1,0
30712879_s5,8,0,0
30712879_s6,21,3,1
30712879_s7,15,3,0
30712879_s8,8,0,0
30712879_s9,21,0,0
30712879_s10,20,2,0
30712879_s11,44,13,1
30712879_s12,24,6,0
30712879_s13,29,6,0
30712879_s14,14,2,0
30712879_s15,19,0,0
30712879_s16,25,4,1
30712879_s17,14,2,0
30712879_s18,17,2,0
30712879_s19,8,0,0
11752484_s0,4,1,0
11752484_s1,12,3,2
11752484_s2,34,8,3
11752484_s3,10,2,0
11752484_s4,17,1,0
11752484_s5,15,2,1
20221122_107_s0,46,8,2
20221103_166_s0,15,3,2
20221122_161_s0,22,4,2
20221103_39_s0,16,5,3
20221122_101_s0,23,7,3
20221103_18_s0,44,10,6
19812754_s0,17,3,1
19812754_s1,21,4,2
19812754_s2,22,4,0
19812754_s3,17,1,0
19812754_s4,18,3,2
19812754_s5,24,5,0
19812754_s6,23,2,1
19812754_s7,23,3,0
19812754_s8,16,5,4
19812754_s9,20,5,2
19812754_s10,10,2,1
19812754_s11,17,2,0
19812754_s12,5,1,0
19812754_s13,7,1,0
19812754_s14,20,2,1
19812754_s15,24,2,1
20221103_90_s0,25,9,0
20221103_90_s1,19,6,1
26937618_s0,11,4,0
26937618_s1,6,2,1
26937618_s2,30,2,0
26937618_s3,30,5,0
26937618_s4,36,7,3
26937618_s5,45,4,1
26937618_s6,20,3,2
23689789_s0,38,10,3
23689789_s1,23,6,1
23689789_s2,40,5,2
23689789_s3,22,4,0
23689789_s4,27,3,0
23689789_s5,35,7,1
23689789_s6,23,3,1
23689789_s7,21,3,0
23689789_s8,21,3,0
23689789_s9,38,5,1
23689789_s10,13,2,1
23689789_s11,14,2,1
23689789_s12,37,5,1
23689789_s13,22,3,1
32445689_s0,17,5,0
32445689_s1,30,7,8
32445689_s2,16,2,0
32445689_s3,25,6,0
32445689_s4,39,10,4
32445689_s5,10,2,0
32445689_s6,15,1,0
32445689_s7,12,3,2
32445689_s8,14,3,1
32445689_s9,7,0,0
32445689_s10,17,3,0
32445689_s11,32,8,0
32445689_s12,15,4,0
32445689_s13,12,2,0
32445689_s14,8,2,0
32445689_s15,15,1,0
32445689_s16,20,1,0
32445689_s17,19,4,0
32445689_s18,23,0,0
26777917_s0,1,1,0
26777917_s1,26,4,2
26777917_s2,27,3,1
26777917_s3,26,3,2
26777917_s4,29,3,0
26777917_s5,28,3,0
31150625_s0,12,4,2
31150625_s1,16,5,9
31150625_s2,26,6,1
31150625_s3,29,8,2
31150625_s4,14,5,2
31150625_s5,20,5,3
31150625_s6,21,5,3
31150625_s7,25,7,4
20221103_85_s0,74,17,3
3944606_s0,12,4,3
3944606_s1,24,3,0
3944606_s2,25,8,5
3944606_s3,50,4,0
31850496_s0,11,3,0
31850496_s1,29,7,1
31850496_s2,22,2,0
31850496_s3,24,5,1
31850496_s4,14,3,2
31850496_s5,29,5,3
31850496_s6,18,2,1
31850496_s7,32,5,4
20221103_29_s0,32,6,6
20221103_178_s0,35,8,1
20221103_171_s0,22,4,1
30136381_s0,11,2,0
30136381_s1,22,4,5
30136381_s2,26,5,1
30136381_s3,30,3,0
30136381_s4,52,6,2
30136381_s5,38,4,0
30136381_s6,23,1,0
32536126_s0,19,5,0
32536126_s1,25,8,2
32536126_s2,50,7,0
32536126_s3,20,6,6
32536126_s4,18,5,4
32536126_s5,69,8,8
32536126_s6,16,3,1
32536126_s7,14,3,1
32536126_s8,18,3,2
32536126_s9,23,5,6
32536126_s10,11,1,0
24352232_s0,11,4,3
24352232_s1,30,6,3
24352232_s2,18,3,2
24352232_s3,19,0,0
24352232_s4,25,4,1
24352232_s5,30,4,0
24352232_s6,26,5,1
24352232_s7,39,7,6
24352232_s8,26,5,2
31910981_s0,18,7,0
31910981_s1,27,4,2
31910981_s2,44,10,4
31910981_s3,19,3,1
31910981_s4,12,0,0
31910981_s5,14,5,0
31910981_s6,11,2,0
31910981_s7,25,4,0
31910981_s8,24,4,3
31910981_s9,11,0,0
31910981_s10,21,5,6
31910981_s11,25,4,4
31910981_s12,2,0,0
20221103_110_s0,25,6,1
20221122_12_s0,52,12,1
20221103_179_s0,23,6,2
31059627_s0,20,4,0
31059627_s1,25,4,3
31059627_s2,25,6,0
31059627_s3,51,9,2
31059627_s4,67,14,8
31059627_s5,20,2,0
31059627_s6,25,3,0
20221103_111_s0,41,11,0
20221103_42_s0,43,14,12
20221103_61_s0,16,4,1
34474996_s0,12,4,2
34474996_s1,10,2,1
34474996_s2,17,1,0
34474996_s3,20,4,0
34474996_s4,3,1,0
34474996_s5,14,0,0
34474996_s6,17,3,0
34474996_s7,12,4,1
34474996_s8,17,4,1
34474996_s9,24,3,0
34474996_s10,21,4,0
34474996_s11,18,4,2
34474996_s12,35,6,2
34474996_s13,10,2,0
34474996_s14,15,4,2
20221103_8_s0,34,8,7
20221122_72_s0,30,4,1
30605874_s0,14,4,0
30605874_s1,27,5,3
30605874_s2,26,7,2
30605874_s3,23,5,0
30605874_s4,34,6,1
30605874_s5,23,5,0
30605874_s6,18,4,0
30605874_s7,25,4,0
30605874_s8,40,5,1
30605874_s9,45,10,2
20221122_153_s0,20,4,0
20221122_133_s0,11,3,3
25082111_s0,19,4,0
25082111_s1,39,5,0
25082111_s2,32,7,3
25082111_s3,28,5,0
25082111_s4,18,3,0
25082111_s5,21,3,0
25082111_s6,19,3,0
25082111_s7,29,9,0
25082111_s8,44,3,0
31928765_s0,16,4,0
31928765_s1,14,1,0
31928765_s2,13,2,0
31928765_s3,20,4,0
31928765_s4,36,7,4
31928765_s5,22,5,0
31928765_s6,25,2,0
31928765_s7,17,2,0
31928765_s8,43,4,0
31928765_s9,15,1,0
31928765_s10,26,5,0
31928765_s11,24,5,1
31928765_s12,6,2,1
31928765_s13,24,0,0
31928765_s14,25,2,0
31928765_s15,14,3,0
31928765_s16,21,2,0
31928765_s17,16,0,0
20221122_45_s0,17,4,3
20221122_146_s0,18,3,2
24139977_s0,42,8,3
24139977_s1,9,1,0
24139977_s2,16,3,0
24139977_s3,23,4,0
24139977_s4,38,3,0
24139977_s5,37,6,1
24139977_s6,41,3,1
24139977_s7,6,0,0
24139977_s8,7,0,0
24139977_s9,49,6,1
24139977_s10,62,9,2
24139977_s11,24,2,0
24139977_s12,15,3,1
24139977_s13,13,2,0
24139977_s14,24,2,0
24139977_s15,26,2,1
24139977_s16,7,1,0
24139977_s17,10,0,0
25188738_s0,11,3,1
25188738_s1,24,3,3
25188738_s2,22,3,0
25188738_s3,37,6,0
25188738_s4,24,3,0
25188738_s5,21,7,0
25188738_s6,26,1,0
25188738_s7,11,2,0
25188738_s8,40,6,0
25188738_s9,16,4,1
25188738_s10,32,7,2
25188738_s11,26,7,2
25188738_s12,17,2,0
25188738_s13,18,3,2
25188738_s14,20,4,0
20221122_91_s0,33,5,4
20221122_169_s0,11,2,1
26361199_s0,12,3,1
26361199_s1,18,3,1
26361199_s2,27,4,0
26361199_s3,32,5,0
26361199_s4,37,7,1
26361199_s5,54,13,6
26361199_s6,29,3,1
26361199_s7,17,3,2
26361199_s8,17,2,0
26361199_s9,37,5,1
29414272_s0,10,3,0
29414272_s1,23,7,7
29414272_s2,20,4,0
29414272_s3,42,4,0
29414272_s4,19,1,0
29414272_s5,103,8,7
29414272_s6,17,1,0
29414272_s7,69,8,1
29414272_s8,19,0,0
29414272_s9,31,2,0
29414272_s10,25,3,0
29414272_s11,36,6,0
20221122_110_s0,56,8,0
36528376_s0,43,7,4
36528376_s1,18,2,0
36528376_s2,12,1,0
36528376_s3,49,6,2
36528376_s4,42,5,0
36528376_s5,45,5,1
36528376_s6,23,1,0
36528376_s7,11,1,0
36528376_s8,40,2,0
36528376_s9,10,0,0
36528376_s10,38,2,0
36528376_s11,47,5,0
36528376_s12,24,3,1
36528376_s13,28,3,2
36528376_s14,25,4,1
36528376_s15,3,0,0
30244163_s0,13,4,0
30244163_s1,27,4,0
30244163_s2,17,1,0
30244163_s3,32,9,22
30244163_s4,23,5,0
30244163_s5,12,4,3
30244163_s6,37,3,1
20221122_25_s0,26,8,8
20221103_33_s0,23,5,2
20221122_10_s0,54,8,4
19412172_s0,16,5,4
19412172_s1,13,3,2
19412172_s2,27,5,2
19412172_s3,21,4,1
19412172_s4,14,4,0
19412172_s5,25,5,2
19412172_s6,27,6,5
19412172_s7,11,2,0
11978820_s0,22,5,4
11978820_s1,45,11,7
11978820_s2,13,1,0
11978820_s3,33,6,2
11978820_s4,22,4,1
11978820_s5,13,3,1
11978820_s6,18,3,2
11978820_s7,43,11,13
11978820_s8,18,4,2
11978820_s9,16,4,3
11978820_s10,33,8,6
33410331_s0,15,6,0
33410331_s1,45,8,0
33410331_s2,16,1,0
33410331_s3,29,8,0
33410331_s4,19,5,0
33410331_s5,27,5,2
33410331_s6,22,4,3
33410331_s7,32,7,4
33410331_s8,8,2,0
33410331_s9,32,5,3
33410331_s10,24,4,0
20221122_67_s0,15,4,2
21068828_s0,4,2,0
21068828_s1,12,2,1
21068828_s2,43,8,9
21068828_s3,24,3,1
21068828_s4,25,4,0
30792114_s0,10,2,0
30792114_s1,43,4,0
30792114_s2,6,0,0
30792114_s3,53,12,0
30792114_s4,47,9,0
30792114_s5,24,7,4
30792114_s6,25,0,0
30792114_s7,14,0,0
30792114_s8,31,2,0
30792114_s9,26,1,0
30792114_s10,15,3,0
30792114_s11,48,7,0
30792114_s12,39,4,0
30792114_s13,17,0,0
28470168_s0,2,1,0
28470168_s1,20,4,2
28470168_s2,23,5,4
28470168_s3,33,5,3
28470168_s4,25,4,3
28470168_s5,42,6,6
28470168_s6,24,3,0
28470168_s7,12,1,0
28470168_s8,24,3,2
20221122_94_s0,23,5,7
30192101_s0,13,5,2
30192101_s1,10,3,1
30192101_s2,25,2,0
30192101_s3,32,3,0
30192101_s4,37,11,0
30192101_s5,17,3,0
30192101_s6,13,2,1
30192101_s7,24,4,0
30192101_s8,8,0,0
30192101_s9,44,12,2
30192101_s10,23,4,1
30192101_s11,10,0,0
30192101_s12,13,0,0
30192101_s13,22,1,0
30192101_s14,30,5,3
20221103_51_s0,53,15,10
32296353_s0,17,6,2
32296353_s1,2,0,0
32296353_s2,15,2,1
32296353_s3,24,2,0
32296353_s4,19,3,1
32296353_s5,33,1,0
32296353_s6,58,11,7
32296353_s7,18,2,0
32296353_s8,31,1,0
32296353_s9,31,8,12
32296353_s10,47,10,8
32296353_s11,30,4,0
32296353_s12,31,5,0
25455249_s0,12,5,0
25455249_s1,13,2,1
25455249_s2,27,6,0
25455249_s3,18,3,0
25455249_s4,34,6,1
25455249_s5,18,2,0
20888040_s0,12,3,1
20888040_s1,25,6,7
20888040_s2,28,6,0
20888040_s3,25,6,1
20888040_s4,32,9,0
20888040_s5,32,7,1
20888040_s6,11,3,1
20888040_s7,28,4,0
20888040_s8,23,5,0
20888040_s9,13,1,0
20888040_s10,42,8,4
20888040_s11,30,3,1
20888040_s12,28,3,1
20888040_s13,20,6,3
20888040_s14,27,3,1
20888040_s15,15,0,0
20221122_27_s0,32,7,4
31059621_s0,22,5,0
31059621_s1,10,4,3
20221103_52_s0,37,9,5
18974308_s0,10,3,0
18974308_s1,11,4,3
18974308_s2,24,2,0
18974308_s3,71,10,0
18974308_s4,20,2,0
18974308_s5,44,6,0
18974308_s6,8,2,0
18974308_s7,37,5,0
18974308_s8,20,4,2
18974308_s9,4,2,0
18974308_s10,16,6,0
18974308_s11,31,6,4
20221103_177_s0,28,3,2
23434914_s0,10,3,2
23434914_s1,13,3,1
23434914_s2,35,7,4
23434914_s3,17,2,1
11021797_s0,10,2,1
11021797_s1,10,2,1
11021797_s2,43,9,1
11021797_s3,23,6,4
11021797_s4,37,6,3
25455250_s0,10,3,0
25455250_s1,15,3,2
25455250_s2,6,0,0
25455250_s3,26,5,1
25455250_s4,55,5,1
25455250_s5,27,3,0
25455250_s6,34,6,0
20221103_84_s0,34,6,4
30600626_s0,24,6,2
30600626_s1,20,4,1
30600626_s2,8,0,0
30600626_s3,17,2,0
30600626_s4,14,2,0
30600626_s5,32,16,7
30600626_s6,19,7,3
30600626_s7,12,3,1
30600626_s8,44,18,8
30600626_s9,29,14,6
30600626_s10,14,5,3
30600626_s11,7,3,1
30600626_s12,43,6,2
26922475_s0,12,3,1
26922475_s1,37,4,0
26922475_s2,13,1,0
26922475_s3,23,3,0
26922475_s4,37,5,0
26922475_s5,29,4,0
26922475_s6,19,2,0
26922475_s7,8,0,0
26922475_s8,26,4,0
26922475_s9,83,16,7
26922475_s10,19,2,0
26922475_s11,29,4,0
26922475_s12,6,1,0
20221103_88_s0,28,6,0
20221122_142_s0,16,4,3
20221103_68_s0,15,4,2
33551870_s0,15,4,0
33551870_s1,14,3,2
33551870_s2,32,5,4
33551870_s3,7,0,0
33551870_s4,32,6,1
33551870_s5,23,2,0
33551870_s6,16,3,1
33551870_s7,41,8,3
33551870_s8,34,9,7
33551870_s9,23,4,3
33551870_s10,32,5,2
33551870_s11,22,5,1
33551870_s12,38,4,0
20221122_156_s0,41,6,3
20221103_25_s0,32,9,5
20870912_s0,19,6,6
20870912_s1,33,6,5
20870912_s2,19,4,3
20870912_s3,14,1,0
20870912_s4,20,1,0
20870912_s5,26,4,3
20870912_s6,20,3,1
20870912_s7,12,2,0
20870912_s8,23,1,0
20870912_s9,27,1,0
20221103_169_s0,14,3,2
20221122_128_s0,18,5,7
35093198_s0,20,7,2
35093198_s1,6,0,0
35093198_s2,17,3,0
35093198_s3,27,6,0
35093198_s4,27,8,0
35093198_s5,19,2,0
35093198_s6,25,3,0
35093198_s7,11,1,0
35093198_s8,27,8,0
35093198_s9,15,3,2
35093198_s10,23,5,1
35093198_s11,8,0,0
35093198_s12,16,0,0
35093198_s13,36,7,0
35093198_s14,5,1,0
35093198_s15,34,5,2
35093198_s16,25,6,0
35093198_s17,10,1,0
35093198_s18,14,0,0
35093198_s19,13,3,1
35093198_s20,15,2,0
35093198_s21,17,2,0
35093198_s22,7,0,0
21350482_s0,11,3,2
21350482_s1,14,3,3
21350482_s2,24,4,3
21350482_s3,23,6,3
21350482_s4,25,9,5
21350482_s5,20,6,4
21350482_s6,16,4,3
21350482_s7,11,3,2
21350482_s8,17,5,4
21350482_s9,17,3,2
21350482_s10,10,2,0
21350482_s11,17,4,4
14694353_s0,18,5,1
14694353_s1,11,2,1
14694353_s2,24,6,3
14694353_s3,13,3,1
14694353_s4,26,6,3
14694353_s5,36,5,5
14694353_s6,42,6,3
14694353_s7,37,6,2
14694353_s8,21,1,0
14694353_s9,30,4,2
14694353_s10,12,2,1
20221122_139_s0,20,4,2
20221122_18_s0,60,22,9
29536097_s0,19,4,1
29536097_s1,53,11,18
29536097_s2,21,5,0
29536097_s3,50,8,6
29536097_s4,25,2,0
29536097_s5,39,6,5
29536097_s6,30,6,4
27265707_s0,19,6,3
27265707_s1,33,8,19
27265707_s2,51,10,1
27265707_s3,18,3,0
27265707_s4,12,3,0
27265707_s5,7,0,0
27265707_s6,28,8,2
27265707_s7,18,2,0
27265707_s8,17,6,2
27265707_s9,19,3,1
27265707_s10,14,4,3
27265707_s11,9,3,0
27265707_s12,13,2,1
26277044_s0,24,6,3
26277044_s1,20,3,2
26277044_s2,20,5,3
26277044_s3,31,4,0
26277044_s4,29,7,0
26277044_s5,26,10,3
26277044_s6,20,3,1
26277044_s7,18,3,0
26277044_s8,23,4,0
26277044_s9,21,3,0
26277044_s10,37,8,2
26277044_s11,41,11,4
26277044_s12,29,4,2
26277044_s13,19,2,0
26277044_s14,4,0,0
20221122_83_s0,30,7,2
32061320_s0,6,2,0
32061320_s1,18,3,2
32061320_s2,19,4,3
32061320_s3,34,5,3
32061320_s4,27,4,4
32061320_s5,37,4,1
20221103_54_s0,15,3,2
20221122_7_s0,37,7,5
20221103_87_s0,27,7,6
19005196_s0,7,2,0
19005196_s1,10,4,2
19005196_s2,24,2,1
19005196_s3,50,7,0
19005196_s4,25,3,3
19005196_s5,25,4,1
19005196_s6,66,5,0
19005196_s7,13,3,0
19005196_s8,21,4,2
19005196_s9,34,3,2
34505386_s0,12,3,0
34505386_s1,20,2,0
34505386_s2,28,6,0
34505386_s3,39,4,0
34505386_s4,39,6,1
34505386_s5,21,3,0
34505386_s6,14,0,0
34505386_s7,14,0,0
34505386_s8,28,8,1
34505386_s9,15,4,1
34505386_s10,24,7,3
34505386_s11,33,18,0
34505386_s12,15,4,1
34505386_s13,21,10,1
34505386_s14,16,4,1
34505386_s15,19,0,0
34505386_s16,13,1,0
34505386_s17,33,4,0
20221103_56_s0,25,6,4
35093231_s0,1,1,0
35093231_s1,19,3,2
35093231_s2,15,2,0
35093231_s3,6,0,0
35093231_s4,15,2,0
35093231_s5,18,2,1
35093231_s6,13,1,0
35093231_s7,13,2,0
35093231_s8,25,3,0
35093231_s9,17,3,2
35093231_s10,12,3,0
35093231_s11,11,1,0
35093231_s12,20,3,0
35093231_s13,48,6,0
20221122_126_s0,31,8,5
20221103_77_s0,31,4,1
26814963_s0,9,2,1
26814963_s1,10,3,1
